"Name","Value"
"210","16413"
"a380","46290"
"a580","93209"
"a750","96840"
"a770","124990"
"gt-1030","28906"
"gt-710","16790"
"gt-730",
"gtx-1050-ti","71697"
"gtx-1630","49900"
"gtx-1650","63450"
"gtx-1660","104929"
"gtx-1660-super","94900"
"gtx-1660-ti","157085"
"p1000","114910"
"p2000","228999"
"p2200","229039"
"p400","54900"
"r7-240","30060"
"rtx-2060","107500"
"rtx-2060-super","198992"
"rtx-3050","94408"
"rtx-3060","111443"
"rtx-3060-ti","147723"
"rtx-3070","179990"
"rtx-3070-ti","229940"
"rtx-3080","295055"
"rtx-3080-ti","368099"
"rtx-3090","753017"
"rtx-4000","661256"
"rtx-4060","124390"
"rtx-4060-ti",
"rtx-4070","244475"
"rtx-4070-ti","325990"
"rtx-4080","477169"
"rtx-4090","755900"
"rtx-a2000","196505"
"rtx-a4000","200343"
"rtx-a4500","448564"
"rtx-a5000","946692"
"rtx-a6000","1809074"
"rx-550","30560"
"rx-560","39370"
"rx-580","124900"
"rx-6400","53759"
"rx-6500-xt","70410"
"rx-6600","82018"
"rx-6600-xt","130000"
"rx-6650-xt","100305"
"rx-6700","112370"
"rx-6700-xt","136880"
"rx-6750-xt","148900"
"rx-6800","182490"
"rx-6800-xt","223450"
"rx-6900-xt","299999"
"rx-7600","112950"
"rx-7700-xt","187897"
"rx-7800-xt","220968"
"rx-7900-xt","324230"
"rx-7900-xtx","410326"
"w7600","307780"
"w7800","959108"
"w7900","1584044"
"wx-3200","69694"
"wx-5100","91691"
