"Name","Value"
"210","18350"
"a380","46253"
"a580","81000"
"a750","89990"
"a770","124990"
"gt-1030",
"gt-710","17430"
"gt-730","20900"
"gtx-1050-ti","67475"
"gtx-1630","56409"
"gtx-1650","59900"
"gtx-1660","89990"
"gtx-1660-super","89900"
"gtx-1660-ti","111720"
"p1000",
"p2000","215869"
"p2200","237835"
"p400","57901"
"r7-240","29990"
"rtx-2060","107150"
"rtx-2060-super","230750"
"rtx-3050",
"rtx-3060","110846"
"rtx-3060-ti","126990"
"rtx-3070","179990"
"rtx-3070-ti","231898"
"rtx-3080","296353"
"rtx-3080-ti","356049"
"rtx-3090","699990"
"rtx-4000","639939"
"rtx-4060",
"rtx-4060-ti","159990"
"rtx-4070",
"rtx-4070-ti","337290"
"rtx-4080","469990"
"rtx-4090","767430"
"rtx-a2000","196811"
"rtx-a4000","200851"
"rtx-a4500","438541"
"rtx-a5000","957319"
"rtx-a6000",
"rx-550",
"rx-560",
"rx-580","124900"
"rx-6400","50000"
"rx-6500-xt","65500"
"rx-6600",
"rx-6600-xt","130000"
"rx-6650-xt","99390"
"rx-6700","110998"
"rx-6700-xt","134990"
"rx-6750-xt","149131"
"rx-6800","176190"
"rx-6800-xt","223050"
"rx-6900-xt","249999"
"rx-7600","113090"
"rx-7700-xt","187250"
"rx-7800-xt","221806"
"rx-7900-xt","325070"
"rx-7900-xtx","410975"
"w7600","250762"
"w7800",
"w7900","1586553"
"wx-3200","70519"
"wx-5100",
