"Name","Value"
"210","23010"
"gt-1030","35590"
"gt-710","30120"
"gt-730","25896"
"gtx-1050-ti","81860"
"gtx-1060","193750"
"gtx-1650","89990"
"gtx-1650-super","179990"
"gtx-1660","154990"
"gtx-1660-super","160690"
"gtx-1660-ti","160496"
"p1000","129360"
"p2000","218790"
"p2200","237900"
"p400","37490"
"p620","68870"
"r7-240","47890"
"rtx-2060","184920"
"rtx-2060-super","248570"
"rtx-3050","166220"
"rtx-3060","233790"
"rtx-3060-ti","279890"
"rtx-3070","323490"
"rtx-3070-ti","374710"
"rtx-3080","492920"
"rtx-3080-ti","619900"
"rtx-3090","947710"
"rtx-4000","369580"
"rtx-5000","741816"
"rtx-6000","1546203"
"rtx-8000","2707600"
"rx-550","47990"
"rx-560","89210"
"rx-580","199900"
"rx-6500-xt","103730"
"rx-6600","184990"
"rx-6600-xt","210340"
"rx-6700-xt","306390"
"rx-6800","433670"
"rx-6800-xt","479900"
"rx-6900-xt","564280"
"wx-2100","111062"
"wx-7100","399990"
