"Name","Value"
"210","19580"
"gt-1030","38930"
"gt-710","20999"
"gt-730","28220"
"gtx-1050-ti","109990"
"gtx-1060","193900"
"gtx-1650","131995"
"gtx-1650-super","199995"
"gtx-1660","204989"
"gtx-1660-super","247999"
"gtx-1660-ti","248400"
"p1000","130098"
"p2000","222630"
"p2200","201340"
"p400","46630"
"p620","67840"
"rtx-2060","277660"
"rtx-2060-super","429570"
"rtx-3060","350220"
"rtx-3060-ti","386950"
"rtx-3070","349628"
"rtx-3070-ti","595030"
"rtx-3080","576440"
"rtx-3080-ti","899990"
"rtx-3090","1343660"
"rtx-4000","390320"
"rtx-5000","771050"
"rtx-6000","1539350"
"rx-550","76995"
"rx-560","93288"
"rx-580","324640"
"rx-6600","279990"
"rx-6600-xt","325310"
"rx-6700-xt","454110"
"rx-6800","683030"
"rx-6800-xt","685630"
"rx-6900-xt","631180"
"wx-2100","130028"
"wx-7100","519139"
