"Name","Value"
"210","21300"
"gt-1030","35990"
"gt-710","20999"
"gt-730","25411"
"gtx-1050-ti","88190"
"gtx-1060","193750"
"gtx-1650","81370"
"gtx-1650-super","139990"
"gtx-1660","178900"
"gtx-1660-super","160900"
"gtx-1660-ti","207800"
"p1000","132090"
"p2000","204600"
"p2200","189020"
"p400","48227"
"p620","65180"
"r7-240","52876"
"rtx-2060","213990"
"rtx-3060","256790"
"rtx-3060-ti","319900"
"rtx-3070","397030"
"rtx-3070-ti","450003"
"rtx-3080","559617"
"rtx-3080-ti","749990"
"rtx-3090","1001750"
"rtx-4000","362100"
"rtx-5000","720700"
"rtx-6000","1489081"
"rtx-8000","2783718"
"rx-550","50900"
"rx-560","89080"
"rx-6600","224540"
"rx-6600-xt","243800"
"rx-6700-xt","371000"
"rx-6800","471000"
"rx-6800-xt","500700"
"rx-6900-xt","570900"
"wx-2100","127166"
