"Name","Value"
"210","22338"
"a380","64200"
"a750","107259"
"a770","134690"
"gt-1030","31433"
"gt-710","17500"
"gt-730","26210"
"gtx-1050-ti","71787"
"gtx-1060","99900"
"gtx-1630","57800"
"gtx-1650","64200"
"gtx-1660","94435"
"gtx-1660-super","89891"
"gtx-1660-ti","99600"
"p1000","172918"
"p2000","219139"
"p2200","232180"
"p400","53900"
"r7-240","21180"
"rtx-2060","114580"
"rtx-3050","109000"
"rtx-3060","130710"
"rtx-3060-ti","167690"
"rtx-3070","219890"
"rtx-3070-ti","243190"
"rtx-3080","309640"
"rtx-3080-ti","514678"
"rtx-3090","592900"
"rtx-4000","382899"
"rtx-4070-ti","352090"
"rtx-4080","493009"
"rtx-4090","671559"
"rtx-5000","697675"
"rtx-6000","1880166"
"rtx-a2000","198260"
"rtx-a4000","403390"
"rtx-a4500","658780"
"rtx-a5000","1136990"
"rtx-a5500","1512600"
"rtx-a6000","2400899"
"rx-550","33230"
"rx-560","51160"
"rx-570","67690"
"rx-580","164490"
"rx-6400","57680"
"rx-6500-xt","67300"
"rx-6600","96826"
"rx-6600-xt","120270"
"rx-6650-xt","117390"
"rx-6700","127900"
"rx-6700-xt","162052"
"rx-6750-xt","179890"
"rx-6800","217490"
"rx-6800-xt","263090"
"rx-6900-xt","333900"
"rx-6950-xt","281770"
"rx-7900-xt","355619"
"rx-7900-xtx","439990"
"wx-3100","94049"
"wx-3200","78000"
"wx-5100","133916"
"wx-8200","306570"
