"Name","Value"
"210","22338"
"a380","64200"
"a750","109680"
"a770","133340"
"gt-1030","29900"
"gt-710","17500"
"gt-730","25870"
"gtx-1050-ti","71968"
"gtx-1060","99900"
"gtx-1630","57800"
"gtx-1650","64200"
"gtx-1660","94435"
"gtx-1660-super","89570"
"gtx-1660-ti","94990"
"p1000","165230"
"p2000","219393"
"p2200","234530"
"p400","53360"
"r7-240","21240"
"rtx-2060","112660"
"rtx-3050","108900"
"rtx-3060","120230"
"rtx-3060-ti","168490"
"rtx-3070","210570"
"rtx-3070-ti","243110"
"rtx-3080","311680"
"rtx-3080-ti","514678"
"rtx-3090","592900"
"rtx-4000","430749"
"rtx-4070-ti","353790"
"rtx-4080","501310"
"rtx-4090","678140"
"rtx-5000","697675"
"rtx-6000","1884149"
"rtx-a2000","197470"
"rtx-a4000","403390"
"rtx-a4500","662210"
"rtx-a5000","1125620"
"rtx-a5500","1502570"
"rtx-a6000","2377880"
"rx-550","33410"
"rx-560","51160"
"rx-570","145990"
"rx-580","162930"
"rx-6400","56400"
"rx-6500-xt","66630"
"rx-6600","96380"
"rx-6600-xt","118340"
"rx-6650-xt","116810"
"rx-6700","140990"
"rx-6700-xt","167890"
"rx-6750-xt","178090"
"rx-6800","215710"
"rx-6800-xt","266090"
"rx-6900-xt","333900"
"rx-6950-xt","296890"
"rx-7900-xt","362760"
"rx-7900-xtx","445490"
"wx-3100","94546"
"wx-3200","78210"
"wx-5100","134370"
"wx-8200","306570"
