"Name","Value"
"210","13320"
"gt-1030","29990"
"gt-710","18099"
"gt-730","22890"
"gtx-1050-ti","99899"
"gtx-1650","114995"
"gtx-1650-super","149995"
"gtx-1660","204989"
"gtx-1660-super","247000"
"gtx-1660-ti","224550"
"p1000","129900"
"p2200","185750"
"p400","45910"
"p4000","461790"
"p620","69340"
"rtx-2060","244990"
"rtx-3060","299990"
"rtx-3060-ti","321380"
"rtx-3070","349628"
"rtx-3070-ti","409990"
"rtx-3080","549990"
"rtx-3080-ti","689590"
"rtx-3090","1199620"
"rtx-4000","378891"
"rtx-5000","710997"
"rtx-6000","1598570"
"rtx-8000","2555370"
"rx-550","65500"
"rx-5500-xt","239000"
"rx-560","93995"
"rx-580","236890"
"rx-6600-xt","274990"
"rx-6700-xt","386890"
"rx-6800","549990"
"rx-6800-xt","599990"
"rx-6900-xt","588220"
"wx-7100","504266"
"wx-8200","492500"
