"Name","Value"
"210","22338"
"a380","64200"
"a750","112815"
"a770","133340"
"gt-1030","29990"
"gt-710","17810"
"gt-730","25870"
"gtx-1050-ti","71904"
"gtx-1060","99900"
"gtx-1630","57800"
"gtx-1650","64200"
"gtx-1660","94435"
"gtx-1660-super","92290"
"gtx-1660-ti","95990"
"p1000","159280"
"p2000","220853"
"p2200","234530"
"p400","53360"
"r7-240","24090"
"rtx-2060","114300"
"rtx-3050","107910"
"rtx-3060","122620"
"rtx-3060-ti","176382"
"rtx-3070","214990"
"rtx-3070-ti","244730"
"rtx-3080","312420"
"rtx-3080-ti","514678"
"rtx-3090","592900"
"rtx-4000","430749"
"rtx-4070-ti","354990"
"rtx-4080","502500"
"rtx-4090","689890"
"rtx-5000","697675"
"rtx-a2000","197813"
"rtx-a4000","436580"
"rtx-a4500","670810"
"rtx-a5000","1125630"
"rtx-a5500","1501180"
"rtx-a6000","2401900"
"rx-550","33230"
"rx-560","51890"
"rx-570","145990"
"rx-580","162930"
"rx-6400","56760"
"rx-6500-xt","66630"
"rx-6600","97560"
"rx-6600-xt","118340"
"rx-6650-xt","124230"
"rx-6700","140990"
"rx-6700-xt","163400"
"rx-6750-xt","178090"
"rx-6800","209450"
"rx-6800-xt","266890"
"rx-6900-xt","333900"
"rx-6950-xt","302030"
"rx-7900-xt","361990"
"rx-7900-xtx","445490"
"wx-3100","94908"
"wx-3200","79000"
"wx-5100","135160"
"wx-8200","318290"
