"Name","Value"
"210","21290"
"a380","57240"
"a750","111440"
"a770","128510"
"gt-1030","30800"
"gt-710","17500"
"gt-730","25490"
"gtx-1050-ti","72136"
"gtx-1060","98480"
"gtx-1630","55000"
"gtx-1650","64720"
"gtx-1660","90938"
"gtx-1660-super","87440"
"gtx-1660-ti","102870"
"p1000","165230"
"p2000","220028"
"p2200","210850"
"p400","51440"
"r7-240","20870"
"rtx-2060","113160"
"rtx-3050","107510"
"rtx-3060","120070"
"rtx-3060-ti","164760"
"rtx-3070","209990"
"rtx-3070-ti","232830"
"rtx-3080","297460"
"rtx-3080-ti","473990"
"rtx-3090","595901"
"rtx-4000","425149"
"rtx-4070-ti","349770"
"rtx-4080","498990"
"rtx-4090","700400"
"rtx-5000","697675"
"rtx-6000","1971902"
"rtx-a2000","201795"
"rtx-a4000","403390"
"rtx-a4500","663230"
"rtx-a5000","1085460"
"rtx-a5500","1502540"
"rtx-a6000","2335230"
"rx-550","33530"
"rx-560","51160"
"rx-570","67890"
"rx-580","159890"
"rx-6400","55430"
"rx-6500-xt","65420"
"rx-6600","95390"
"rx-6600-xt","124990"
"rx-6650-xt","116410"
"rx-6700","142890"
"rx-6700-xt","154890"
"rx-6750-xt","174060"
"rx-6800","209880"
"rx-6800-xt","239820"
"rx-6900-xt","326700"
"rx-6950-xt","279991"
"rx-7900-xt","336190"
"rx-7900-xtx","443650"
"wx-3100","97170"
"wx-3200","77120"
"wx-5100","132951"
"wx-8200","301240"
