"Name","Value"
"210","18690"
"a380","65840"
"a750","124590"
"a770","166610"
"gt-1030","41900"
"gt-710","20840"
"gt-730","28100"
"gtx-1050-ti","74740"
"gtx-1060","151170"
"gtx-1630","66810"
"gtx-1650","76200"
"gtx-1660","108593"
"gtx-1660-super","113750"
"gtx-1660-ti","110800"
"p1000","161204"
"p2000","226260"
"p2200","246137"
"p400","54990"
"p620","77980"
"rtx-2060","116990"
"rtx-2060-super","167000"
"rtx-3050","124830"
"rtx-3060","131980"
"rtx-3060-ti","151790"
"rtx-3070","248390"
"rtx-3070-ti","286856"
"rtx-3080","379990"
"rtx-3080-ti","514090"
"rtx-3090","735990"
"rtx-4000","450917"
"rtx-4070-ti","397180"
"rtx-4080","553020"
"rtx-4090","789990"
"rtx-5000","691600"
"rx-550","35760"
"rx-560","73350"
"rx-580","73473"
"rx-6400","61150"
"rx-6500-xt","72100"
"rx-6600","114100"
"rx-6600-xt","139476"
"rx-6650-xt","144730"
"rx-6700","152740"
"rx-6700-xt","185500"
"rx-6750-xt","197790"
"rx-6800","290870"
"rx-6800-xt","293000"
"rx-6900-xt","387590"
"rx-6950-xt","381990"
"rx-7900-xt","428200"
"rx-7900-xtx","563690"
"wx-2100","66360"
"wx-3100","92084"
"wx-3200","98251"
"wx-5100","174530"
"wx-8200","343590"
