"Name","Value"
"210","15620"
"a380","52000"
"a580","73410"
"a750","93000"
"a770","126900"
"gt-1030","29196"
"gt-710","16450"
"gt-730","19957"
"gtx-1630","48140"
"gtx-1650","61620"
"gtx-1660","117995"
"gtx-1660-super","105140"
"gtx-1660-ti","104690"
"p1000","114890"
"p2000","208516"
"p2200","285858"
"p400","57901"
"r7-240","29400"
"rtx-2060","126660"
"rtx-2060-super","222400"
"rtx-3050","89995"
"rtx-3060","109990"
"rtx-3060-ti","160998"
"rtx-3070","183600"
"rtx-3070-ti","261390"
"rtx-3080","310053"
"rtx-3080-ti","429990"
"rtx-3090","959000"
"rtx-4000","410401"
"rtx-4060","127441"
"rtx-4060-ti","162640"
"rtx-4070","227890"
"rtx-4070-super","264890"
"rtx-4070-ti","315390"
"rtx-4070-ti-super","357890"
"rtx-4080","468990"
"rtx-4090","795790"
"rtx-4500","1285350"
"rtx-5000","909566"
"rtx-6000","1151948"
"rtx-8000","3364010"
"rtx-a2000","210282"
"rtx-a4000","461270"
"rtx-a4500","689900"
"rtx-a5000","1039627"
"rtx-a6000","2166820"
"rx-550","36630"
"rx-560","46900"
"rx-580","124900"
"rx-6400","49400"
"rx-6500-xt","68990"
"rx-6600","85990"
"rx-6600-xt","149995"
"rx-6700","113290"
"rx-6700-xt","143990"
"rx-6750-xt","137390"
"rx-6800","161290"
"rx-6800-xt","221900"
"rx-6900-xt","367125"
"rx-7600","111906"
"rx-7600-xt","150990"
"rx-7700-xt","179990"
"rx-7800-xt","215876"
"rx-7900","250690"
"rx-7900-gre","268000"
"rx-7900-xt","315710"
"rx-7900-xtx","402496"
"w7600","263889"
"w7800","1022560"
"w7900","1678900"
"wx-2100","87523"
"wx-3100","104225"
"wx-3200","79290"
"wx-5100","122025"
"wx-7100","341715"
