"Name","Value"
"210","21500"
"gt-1030","32900"
"gt-710","27901"
"gt-730","24900"
"gtx-1050-ti","71699"
"gtx-1060","193750"
"gtx-1650","95827"
"gtx-1650-super","135990"
"gtx-1660","163990"
"gtx-1660-super","181900"
"gtx-1660-ti","173690"
"p1000","126890"
"p2000","197810"
"p2200","259000"
"p400","39116"
"p620","67620"
"r7-240","49900"
"rtx-2060","196723"
"rtx-3060","228133"
"rtx-3060-ti","284490"
"rtx-3070","352420"
"rtx-3070-ti","390299"
"rtx-3080","533290"
"rtx-3080-ti","627570"
"rtx-3090","957250"
"rtx-4000","360700"
"rtx-5000","734690"
"rtx-6000","1894760"
"rtx-8000","2677978"
"rx-550","47990"
"rx-560","92060"
"rx-580","199900"
"rx-6500-xt","117790"
"rx-6600","197199"
"rx-6600-xt","240060"
"rx-6700-xt","335500"
"rx-6800","422900"
"rx-6800-xt","482530"
"rx-6900-xt","558235"
"wx-2100","105501"
