"Name","Value"
"210","14890"
"a310","40100"
"a380","49440"
"a580","77100"
"a750","88220"
"a770","119200"
"gt-1030","27280"
"gt-210","12430"
"gt-610","15080"
"gt-710","15800"
"gt-730","21540"
"gtx-1050","52770"
"gtx-1050-ti","62060"
"gtx-1650","57760"
"gtx-1660","99995"
"gtx-1660-super","102290"
"gtx-1660-ti","89020"
"p1000","132759"
"p2200","207609"
"p400","93346"
"r7-240","29000"
"rtx-2000","306820"
"rtx-2060","125995"
"rtx-3050","73190"
"rtx-3060","109610"
"rtx-3060-ti","149990"
"rtx-3070","177640"
"rtx-3070-ti","234999"
"rtx-3080","250200"
"rtx-3080-ti","303799"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","479943"
"rtx-4060","119286"
"rtx-4060-ti","149690"
"rtx-4070","223290"
"rtx-4070-super","248539"
"rtx-4070-ti","295570"
"rtx-4070-ti-super","346050"
"rtx-4080","442860"
"rtx-4080-super","449900"
"rtx-4090","726990"
"rtx-4500","1254699"
"rtx-5000","712470"
"rtx-6000","1301811"
"rtx-8000","2953836"
"rtx-a1000","181340"
"rtx-a2000","194180"
"rtx-a4000","431390"
"rtx-a4500","831515"
"rtx-a5000","1124632"
"rtx-a5500","2406230"
"rtx-a6000","2104670"
"rx-550","30800"
"rx-560","49190"
"rx-570","81730"
"rx-580","49800"
"rx-6400","49660"
"rx-6500-xt","62430"
"rx-6600","81790"
"rx-6600-xt","159990"
"rx-6650-xt","147140"
"rx-6700-xt","155000"
"rx-6750-xt","144990"
"rx-6800","167390"
"rx-6800-xt","206930"
"rx-6900-xt","413794"
"rx-6950-xt","278740"
"rx-7600","109990"
"rx-7600-xt","131740"
"rx-7700-xt","175560"
"rx-7800-xt","213303"
"rx-7900","257330"
"rx-7900-gre","240000"
"rx-7900-xt","321943"
"rx-7900-xtx","395000"
"t1000","133819"
"t400","61290"
"t600","289723"
"w5500","245590"
"w5700","93530"
"w6400","83990"
"w6600","119990"
"w7500","192350"
"w7600","268300"
"w7800","1013030"
"w7900","1683390"
"wx-3100","110067"
"wx-3200","50784"
"wx-5100","134073"
"wx-7100","390956"
"wx-8200","212535"
