"Name","Value"
"210","12190"
"gt-1030","29850"
"gt-710","12680"
"gt-730","20770"
"gtx-1050-ti","45900"
"gtx-1060","174701"
"gtx-1650","78600"
"gtx-1650-super","115380"
"gtx-1660","149900"
"gtx-1660-super","179990"
"gtx-1660-ti","186240"
"p1000","121170"
"p2000","171360"
"p2200","157590"
"p4000","307600"
"p620","64630"
"r7-240","27990"
"rtx-2060","219990"
"rtx-3060-ti","509990"
"rtx-3070","419990"
"rtx-3090",
"rtx-4000","344058"
"rtx-5000","718800"
"rtx-6000","2011110"
"rtx-8000","2180040"
"rx-550","30349"
"rx-5500-xt","126320"
"rx-580","135990"
"rx-6800","539990"
"rx-6900-xt","634990"
"wx-2100","53290"
"wx-3200","71930"
"wx-4100","120175"
"wx-7100","283784"
