"Name","Value"
"210","25230"
"a750","141700"
"a770","176610"
"gt-1030","39820"
"gt-710","21990"
"gt-730","28620"
"gtx-1050-ti","78110"
"gtx-1060","151170"
"gtx-1630","67700"
"gtx-1650","80870"
"gtx-1660","112790"
"gtx-1660-super","113470"
"gtx-1660-ti","114600"
"p1000","162032"
"p2000","226270"
"p2200","246410"
"p400","54990"
"p620","81650"
"rtx-2060","124220"
"rtx-2060-super","166490"
"rtx-3050","129700"
"rtx-3060","132650"
"rtx-3060-ti","198025"
"rtx-3070","267210"
"rtx-3070-ti","286321"
"rtx-3080","400190"
"rtx-3080-ti","504090"
"rtx-3090","744890"
"rtx-4000","460250"
"rtx-4080","587350"
"rtx-4090","799990"
"rtx-5000","691600"
"rx-550","37375"
"rx-560","74630"
"rx-580","73851"
"rx-6400","65728"
"rx-6500-xt","81170"
"rx-6600","130590"
"rx-6600-xt","135018"
"rx-6650-xt","148400"
"rx-6700","154990"
"rx-6700-xt","189890"
"rx-6750-xt","203800"
"rx-6800","311120"
"rx-6800-xt","331841"
"rx-6900-xt","399743"
"rx-6950-xt","391090"
"rx-7900-xt","541488"
"wx-2100","71260"
"wx-3100","93163"
"wx-3200","94549"
"wx-5100","172203"
"wx-8200","376090"
