"Name","Value"
"210","21290"
"gt-1030","38840"
"gt-710","26900"
"gt-730","27300"
"gtx-1050-ti","100990"
"gtx-1060","170758"
"gtx-1650","105620"
"gtx-1650-super","204990"
"gtx-1660","207995"
"gtx-1660-super","239990"
"gtx-1660-ti","214990"
"p1000","126620"
"p2000","226260"
"p400","48139"
"p620","64460"
"r7-240","51780"
"rtx-2060","230562"
"rtx-2060-super","394290"
"rtx-3060","309900"
"rtx-3060-ti","368817"
"rtx-3070","451198"
"rtx-3070-ti","498900"
"rtx-3080","636757"
"rtx-3080-ti","845160"
"rtx-3090","1220790"
"rtx-4000","375040"
"rtx-5000","844353"
"rtx-6000","2044130"
"rtx-8000","2843806"
"rx-550","57100"
"rx-560","109990"
"rx-6600","242240"
"rx-6600-xt","271640"
"rx-6700-xt","386570"
"rx-6800","547990"
"rx-6800-xt","546970"
"rx-6900-xt","582600"
"wx-2100","125611"
